"34","44230","Autocinema","16","Guadalajara","Jalisco","Guadalajara","44291","14","44291",,"14039","42","Urbano","3"
"35","44230","Santa Elena de La Cruz","16","Guadalajara","Jalisco","Guadalajara","44291","14","44291",,"14039","46","Urbano","3"
"36","44230","Santa Elena Estadio","16","Guadalajara","Jalisco","Guadalajara","44291","14","44291",,"14039","47","Urbano","3"
"37","44230","División del Norte","7","Guadalajara","Jalisco","Guadalajara","44291","14","44291",,"14039","4620","Urbano","3"
"38","44240","Independencia INFONAVIT","9","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","49","Urbano","3"
"39","44240","Estadio","36","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","50","Urbano","3"
"40","44240","Lomas de Independencia","36","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","51","Urbano","3"
"41","44240","Rancho Nuevo","7","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","53","Urbano","3"
"42","44240","Residencial San Elias","16","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","54","Urbano","3"
"43","44240","Ricardo Flores Magón","36","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","55","Urbano","3"
"44","44240","Nuevo Sur","7","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","3784","Urbano","3"
"45","44240","Villas Del Estadio","7","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","4168","Urbano","3"
"46","44240","Colomos Independencia","16","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","4380","Urbano","3"
"47","44240","FOVISSSTE Independencia","36","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","4941","Urbano","3"
"48","44240","Paseos Independencia","16","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","4954","Urbano","3"
"49","44246","Estadio Poniente","7","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","95","Urbano","3"
"50","44247","Rancho Nuevo INFONAVIT","36","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","59","Urbano","3"
"51","44249","El Jaguey","7","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","61","Urbano","3"
"52","44250","Huentitán El Bajo","7","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","62","Urbano","3"
"53","44250","Lomas del Paraíso 1a. Sección","7","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","63","Urbano","3"
"54","44250","Lomas del Paraíso 3a. Sección","7","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","64","Urbano","3"
"55","44250","Lomas del Paraíso 4a. Sección","7","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","65","Urbano","3"
"56","44250","Balcones de Huentitán","7","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","3744","Urbano","3"
"57","44250","Praderas del Paraíso (Rinconadas del Paraíso)","16","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","4859","Urbano","3"
"58","44250","Lomas del Paraíso 2a. Sección","7","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","4947","Urbano","3"
"59","44250","Lomas del Paraíso 5a. Sección","7","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","4948","Urbano","3"
"60","44257","INFONAVIT Planetario","36","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","66","Urbano","3"
"61","44257","San Antonio","16","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","4964","Urbano","3"
"62","44259","Panorámica Huentitán","7","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","68","Urbano","3"
"63","44259","Zoológico","36","Guadalajara","Jalisco","Guadalajara","44241","14","44241",,"14039","5062","Urbano","3"
"64","44260","La Normal","3","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","69","Urbano","3"
"65","44260","Mezquitan Country","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","71","Urbano","3"
"66","44260","Miguel Galindo","36","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","72","Urbano","3"
"67","44260","Niños Héroes","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","73","Urbano","3"
"68","44260","San Bernardo","3","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","74","Urbano","3"
"69","44260","San Miguel de Mezquitan","3","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","75","Urbano","3"
"70","44260","Barrio Mezquitan","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","4936","Urbano","3"
"71","44260","Mezquitan","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","5061","Urbano","3"
"72","44265","Ramón Corona","36","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","77","Urbano","3"
"73","44266","Observatorio","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","78","Urbano","3"
"74","44267","Eugenia","8","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","79","Urbano","3"
"75","44268","Fray Antonio Alcalde","36","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","80","Urbano","3"
"76","44270","Alcalde Barranquitas","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","82","Urbano","3"
"77","44270","Colinas de La Normal","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","84","Urbano","3"
"78","44270","Miraflores","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","85","Urbano","3"
"79","44280","El Retiro","3","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","90","Urbano","3"
"80","44290","Independencia Poniente","16","Guadalajara","Jalisco","Guadalajara","44291","14","44291",,"14039","96","Urbano","3"
"81","44290","Independencia","7","Guadalajara","Jalisco","Guadalajara","44291","14","44291",,"14039","5236","Urbano","3"
"82","44298","Jardines Alcalde","16","Guadalajara","Jalisco","Guadalajara","44291","14","44291",,"14039","99","Urbano","3"
"83","44299","Villas de San Juan","36","Guadalajara","Jalisco","Guadalajara","44291","14","44291",,"14039","100","Urbano","3"
"84","44300","Esperanza","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","101","Urbano","3"
"85","44300","Jardines de Santa Isabel","16","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","102","Urbano","3"
"86","44300","La Federacha","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","103","Urbano","3"
"87","44300","La Joya","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","105","Urbano","3"
"88","44300","Margarita Maza de Juárez","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","107","Urbano","3"
"89","44300","San Miguel de Huentitán El Alto 1a Secc","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","109","Urbano","3"
"90","44300","Colonia No. 9","36","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","3217","Urbano","3"
"91","44300","Batallón de San Patricio","16","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","3218","Urbano","3"
"92","44306","La Cantera","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","110","Urbano","3"
"93","44306","Bosques de La Cantera","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","4937","Urbano","3"
"94","44306","Villas de la Cantera","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","5034","Urbano","3"
"95","44307","Estadio","36","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","111","Urbano","3"
"96","44320","Belisario Domínguez","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","114","Urbano","3"
"97","44320","Monumental","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","115","Urbano","3"
"98","44329","Belisario Domínguez","36","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","116","Urbano","3"
"99","44330","Circunvalación Belisario","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","117","Urbano","3"
"100","44330","San Marcos Oriente","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","121","Urbano","3"
"101","44330","San Vicente","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","122","Urbano","3"
"102","44330","Vicente Guerrero","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","3219","Urbano","3"
"103","44330","San Marcos Poniente","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","4922","Urbano","3"
"104","44340","Independencia Oriente","16","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","124","Urbano","3"
"105","44350","Postes Cuates (Federalismo)","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","129","Urbano","3"
"106","44350","Santa María","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","132","Urbano","3"
"107","44350","Lomas Independencia","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","4552","Urbano","3"
"108","44350","Santa María Oriente","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","5028","Urbano","3"
"109","44360","La Perla","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","133","Urbano","3"
"110","44360","San Juan de Dios","3","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","135","Urbano","3"
"111","44360","La Natividad","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","4945","Urbano","3"
"112","44360","Sagrado Corazón","3","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","4963","Urbano","3"
"113","44370","El Mirador","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","143","Urbano","3"
"114","44370","San Ramón","3","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","4965","Urbano","3"
"115","44380","San Felipe","3","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","148","Urbano","3"
"116","44390","Huentitán El Alto","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","152","Urbano","3"
"117","44390","San Miguel de Huentitán El Alto 3a Secc","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","153","Urbano","3"
"118","44390","La Joyita","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","394","Urbano","3"
"119","44390","Real de Huentitán","9","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","4500","Urbano","3"
"120","44390","Balcones de La Joya","16","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","4520","Urbano","3"
"121","44390","Rinconada de Huentitán","16","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","4589","Urbano","3"
"122","44395","INFONAVIT El Verde","36","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","154","Urbano","3"
"123","44398","Colinas de Huentitán","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","156","Urbano","3"
"124","44399","Dr. Atl","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","157","Urbano","3"
"125","44399","Altavista de Guadalajara","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","4522","Urbano","3"
"126","44399","Villas de La Barranca","7","Guadalajara","Jalisco","Guadalajara","44308","14","44308",,"14039","4523","Urbano","3"
"127","44400","Gral. Real","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","158","Urbano","3"
"128","44400","Revolución","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","159","Urbano","3"
"129","44400","La Divina Providencia","3","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","4944","Urbano","3"
"130","44400","Real","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","4959","Urbano","3"
"131","44410","La Loma","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","161","Urbano","3"
"132","44410","Medrano","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","162","Urbano","3"
"133","44419","Hernández Romo","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","163","Urbano","3"
"134","44420","Obrera","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","164","Urbano","3"
"135","44420","Unidad Modelo","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","166","Urbano","3"
"136","44420","Valentín Gómez Farías","36","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","5032","Urbano","3"
"137","44430","González Gallo","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","168","Urbano","3"
"138","44430","Olímpica","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","169","Urbano","3"
"139","44430","El Periodista","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","170","Urbano","3"
"140","44430","Quinta Velarde","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","171","Urbano","3"
"141","44438","Dólar","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","173","Urbano","3"
"142","44440","El Dean","7","Guadalajara","Jalisco","Guadalajara","44943","14","44943",,"14039","175","Urbano","3"
"143","44440","Ferrocarril","7","Guadalajara","Jalisco","Guadalajara","44943","14","44943",,"14039","176","Urbano","3"
"144","44440","Valle del Álamo","16","Guadalajara","Jalisco","Guadalajara","44943","14","44943",,"14039","177","Urbano","3"
"145","44450","Analco","3","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","180","Urbano","3"
"146","44460","La Aurora","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","183","Urbano","3"
"147","44460","Las Conchas","3","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","184","Urbano","3"
"148","44460","San Carlos","3","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","185","Urbano","3"
"149","44467","Rincón de Agua Azul","7","Guadalajara","Jalisco","Guadalajara","44943","14","44943",,"14039","187","Urbano","3"
"150","44469","Barragán y Hernández","7","Guadalajara","Jalisco","Guadalajara","44421","14","44421",,"14039","189","Urbano","3"
"151","44470","Higuerillas 1a Secc","7","Guadalajara","Jalisco","Guadalajara","44943","14","44943",,"14039","190","Urbano","3"
"152","44470","Higuerillas 2a Secc","7","Guadalajara","Jalisco","Guadalajara","44943","14","44943",,"14039","191","Urbano","3"
"153","44470","La Nogalera","7","Guadalajara","Jalisco","Guadalajara","44943","14","44943",,"14039","192","Urbano","3"
"154","44470","El Manantial","16","Guadalajara","Jalisco","Guadalajara","44943","14","44943",,"14039","550","Urbano","3"
"155","44490","Lázaro Cárdenas","36","Guadalajara","Jalisco","Guadalajara","44943","14","44943",,"14039","195","Urbano","3"
"156","44490","Parque Industrial El Álamo","39","Guadalajara","Jalisco","Guadalajara","44943","14","44943",,"14039","196","Urbano","3"
"157","44493","Las Juntas","7","Guadalajara","Jalisco","Guadalajara","45591","14","45591",,"14039","5025","Urbano","3"
"158","44500","Arcos Sur","7","Guadalajara","Jalisco","Guadalajara","45042","14","45042",,"14039","197","Urbano","3"
"159","44500","Vallarta Sur","7","Guadalajara","Jalisco","Guadalajara","45042","14","45042",,"14039","201","Urbano","3"
"160","44500","Jardines de los Arcos","7","Guadalajara","Jalisco","Guadalajara","45042","14","45042",,"14039","613","Urbano","3"
"161","44500","Chapalita","7","Guadalajara","Jalisco","Guadalajara","45042","14","45042",,"14039","3743","Urbano","3"
"162","44500","Residencial Chapalita","16","Guadalajara","Jalisco","Guadalajara","45042","14","45042",,"14039","4570","Urbano","3"
"163","44500","Campo de Polo Chapalita","16","Guadalajara","Jalisco","Guadalajara","45042","14","45042",,"14039","4938","Urbano","3"
"164","44509","Vallarta Cuauhtémoc","7","Guadalajara","Jalisco","Guadalajara","45042","14","45042",,"14039","203","Urbano","3"
"165","44510","Jardines de Plaza Del Sol","16","Guadalajara","Jalisco","Guadalajara","45042","14","45042",,"14039","204","Urbano","3"
"166","44510","Juan Diego","16","Guadalajara","Jalisco","Guadalajara","45042","14","45042",,"14039","205","Urbano","3"
"167","44510","Residencial Del Bosque","16","Guadalajara","Jalisco","Guadalajara","45042","14","45042",,"14039","207","Urbano","3"
"168","44520","Jardines del Bosque Centro","16","Guadalajara","Jalisco","Guadalajara","45042","14","45042",,"14039","209","Urbano","3"
"169","44520","Jardines del Bosque Norte","7","Guadalajara","Jalisco","Guadalajara","45042","14","45042",,"14039","4929","Urbano","3"
"170","44530","Comercial Abastos","41","Guadalajara","Jalisco","Guadalajara","44534","14","44534",,"14039","212","Urbano","3"
"171","44530","Bertha Cuervo de Jaredo","16","Guadalajara","Jalisco","Guadalajara","44534","14","44534",,"14039","213","Urbano","3"
"172","44530","Margal","36","Guadalajara","Jalisco","Guadalajara","44534","14","44534",,"14039","215","Urbano","3"
"173","44530","Mercado de Abastos","41","Guadalajara","Jalisco","Guadalajara","44534","14","44534",,"14039","216","Urbano","3"
"174","44530","Rincón Del Bosque","16","Guadalajara","Jalisco","Guadalajara","44534","14","44534",,"14039","217","Urbano","3"
"175","44535","Villa La Victoria","7","Guadalajara","Jalisco","Guadalajara","44534","14","44534",,"14039","219","Urbano","3"
"176","44538","Rinconada de La Victoria","16","Guadalajara","Jalisco","Guadalajara","44534","14","44534",,"14039","221","Urbano","3"
"177","44540","Perla Real","16","Guadalajara","Jalisco","Guadalajara","44534","14","44534",,"14039","9","Urbano","3"
"178","44540","Bosques de La Victoria","16","Guadalajara","Jalisco","Guadalajara","44534","14","44534",,"14039","223","Urbano","3"
"179","44540","Bosques Del Valle","16","Guadalajara","Jalisco","Guadalajara","44534","14","44534",,"14039","224","Urbano","3"
"180","44540","Jardines del Valle","16","Guadalajara","Jalisco","Guadalajara","44534","14","44534",,"14039","225","Urbano","3"
"181","44549","Rinconada de La Arboleda","7","Guadalajara","Jalisco","Guadalajara","44534","14","44534",,"14039","226","Urbano","3"
"182","44550","Verde Valle","16","Guadalajara","Jalisco","Guadalajara","44534","14","44534",,"14039","228","Urbano","3"
"183","44550","Verde Valle Anexo","16","Guadalajara","Jalisco","Guadalajara","44534","14","44534",,"14039","229","Urbano","3"
"184","44559","Turquesa","7","Guadalajara","Jalisco","Guadalajara","44534","14","44534",,"14039","230","Urbano","3"
"185","44560","Residencial Victoria","16","Guadalajara","Jalisco","Guadalajara","44534","14","44534",,"14039","231","Urbano","3"
"186","44580","Santa Eduwiges","16","Guadalajara","Jalisco","Guadalajara","44534","14","44534",,"14039","234","Urbano","3"
"187","44600","Ladrón de Guevara","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","236","Urbano","3"
"188","44600","Santa Teresita","3","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","237","Urbano","3"
"189","44600","Villaseñor","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","238","Urbano","3"
"190","44610","Lomas Del Country","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","240","Urbano","3"
"191","44610","Country Club","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","255","Urbano","3"
"192","44619","Villas Del Country","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","241","Urbano","3"
"193","44620","Ayuntamiento","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","243","Urbano","3"
"194","44620","Chapultepec Country","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","244","Urbano","3"
"195","44630","Circunvalación Américas","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","247","Urbano","3"
"196","44630","Providencia","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","249","Urbano","3"
"197","44635","Rubio y Corona","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","253","Urbano","3"
"198","44647","Lomas de Providencia","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","258","Urbano","3"
"199","44648","Italia Providencia","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","259","Urbano","3"
"200","44650","Las Américas","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","261","Urbano","3"
"201","44650","Rojas Ladrón de Guevara","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","262","Urbano","3"
"202","44656","Jesús Garcia","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","263","Urbano","3"
"203","44657","Lomas de Guevara","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","264","Urbano","3"
"204","44658","Italia","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","265","Urbano","3"
"205","44658","Providencia Sur","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","4957","Urbano","3"
"206","44660","Aldrete","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","268","Urbano","3"
"207","44660","Colinas de San Javier","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","270","Urbano","3"
"208","44660","Los Colomos","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","271","Urbano","3"
"209","44660","Villa de los Colomos","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","274","Urbano","3"
"210","44660","Colomos Providencia","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","5060","Urbano","3"
"211","44665","Rinconada del Arroyo","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","277","Urbano","3"
"212","44667","Agraria","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","279","Urbano","3"
"213","44668","Vista Del Country","8","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","280","Urbano","3"
"214","44670","Eulogio Parra","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","282","Urbano","3"
"215","44670","Monraz","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","283","Urbano","3"
"216","44670","Prados de Providencia","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","285","Urbano","3"
"217","44670","Terrazas Monraz","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","287","Urbano","3"
"218","44670","Lomas del Valle","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","4949","Urbano","3"
"219","44678","Lomas Santa Rita","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","288","Urbano","3"
"220","44679","Circunvalación Sarcófago","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","289","Urbano","3"
"221","44680","Circunvalación Guevara","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","290","Urbano","3"
"222","44680","Circunvalación Vallarta","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","291","Urbano","3"
"223","44680","Residencial Juan Manuel","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","292","Urbano","3"
"224","44689","Terranova","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","293","Urbano","3"
"225","44690","Rinconada Santa Rita","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","295","Urbano","3"
"226","44690","Vallarta Norte","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","296","Urbano","3"
"227","44690","Vallarta San Jorge","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","297","Urbano","3"
"228","44690","Vallarta San Lucas","16","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","298","Urbano","3"
"229","44690","Villa Santa Rita","7","Guadalajara","Jalisco","Guadalajara","44101","14","44101",,"14039","715","Urbano","3"
"230","44700","Guadalajara Oriente","7","Guadalajara","Jalisco","Guadalajara","44721","14","44721",,"14039","300","Urbano","3"
"231","44700","Oblatos","7","Guadalajara","Jalisco","Guadalajara","44721","14","44721",,"14039","301","Urbano","3"
